FSTOTDE2,CERTHHSZ,FSSSI,FSGA,FSUNEARN,RAWNET,FSTOTDED,FSASSET,WRK_POOR,FSSLTDE2,SHELDED,FSNETINC,FSEARN,FSGRINC,FSERNDE2,FSDIS,FSUSIZE,RAWERND,FSERNDED,FSSTDDE2,FSWAGES,TANF_IND,TPOV,FSSLTDED,FSTANF,FSNELDER,LIQRESOR,REALPROP,HWGT,FSNONCIT,CAT_ELIG,FSVEHAST,VEHICLEA
1348.0,5.0,0.0,0.0,453.0,959.0,1348.0,1513.0,1.0,250.0,250.0,960.0,1855.0,2308.0,557.0,0.0,5.0,371.0,371.0,243.0,1855.0,0.0,118.0,250.0,0.0,0.0,1513.0,0.0,420.8400784811729,0.0,0.0,0.0,3.0
0.0,4.0,0.0,0.0,0.0,0.0,492.0,0.0,0.0,0.0,353.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,0.0,0.0,0.0,0.0,725.9990726114531,0.0,0.0,0.0,3.0
482.0,4.0,0.0,0.0,0.0,1236.0,482.0,8.0,1.0,0.0,0.0,1236.0,1718.0,1718.0,343.0,0.0,4.0,344.0,343.0,139.0,1718.0,0.0,103.0,0.0,0.0,0.0,8.0,0.0,482.0899050217449,0.0,0.0,0.0,3.0
134.0,3.0,475.0,0.0,601.0,467.0,134.0,55.0,0.0,0.0,0.0,467.0,0.0,601.0,0.0,1.0,3.0,0.0,0.0,134.0,0.0,0.0,43.0,0.0,0.0,0.0,55.0,0.0,741.2283005005851,0.0,0.0,0.0,1.0
274.0,1.0,70.0,0.0,623.0,348.0,274.0,0.0,0.0,140.0,140.0,349.0,0.0,623.0,0.0,0.0,1.0,0.0,0.0,201.0,0.0,0.0,76.0,140.0,0.0,1.0,167.8657105606258,0.0,957.0840238810912,0.0,1.0,0.0,1.0
143.0,1.0,0.0,0.0,685.0,589.0,143.0,772.0,1.0,0.0,0.0,589.0,47.0,732.0,9.0,1.0,1.0,9.0,9.0,134.0,0.0,0.0,90.0,0.0,0.0,0.0,772.0,0.0,930.7865393584484,0.0,0.0,0.0,3.0
753.0,2.0,0.0,0.0,0.0,257.0,753.0,661.0,1.0,417.0,417.0,257.0,1010.0,1010.0,257.0,0.0,2.0,202.0,202.0,155.0,1010.0,0.0,92.0,417.0,0.0,0.0,661.0,0.0,880.7131435105056,0.0,0.0,0.0,5.0
532.0,4.0,0.0,0.0,0.0,1437.0,532.0,677.0,1.0,0.0,0.0,1437.0,1969.0,1969.0,393.0,0.0,4.0,394.0,393.0,139.0,1969.0,0.0,118.0,0.0,0.0,0.0,677.0,0.0,442.6436780593865,1.0,0.0,0.0,3.0
134.0,1.0,0.0,0.0,703.0,569.0,134.0,686.0,0.0,0.0,0.0,569.0,0.0,703.0,0.0,0.0,1.0,0.0,0.0,134.0,0.0,0.0,86.0,0.0,0.0,1.0,686.0,0.0,930.7865393584484,0.0,0.0,0.0,3.0
134.0,1.0,0.0,0.0,750.0,616.0,134.0,2400.0,0.0,0.0,0.0,616.0,0.0,750.0,0.0,0.0,1.0,0.0,0.0,134.0,0.0,0.0,92.0,0.0,0.0,1.0,2400.0,0.0,930.7865393584484,0.0,0.0,0.0,3.0
435.0,4.0,0.0,0.0,435.0,0.0,556.0,0.0,0.0,296.0,417.0,0.0,0.0,435.0,0.0,0.0,4.0,0.0,0.0,48.0,0.0,1.0,26.0,417.0,435.0,0.0,0.0,0.0,725.9990726114532,0.0,1.0,0.0,4.0
230.0,4.0,0.0,0.0,1238.0,1008.0,230.0,1534.0,0.0,91.0,91.0,1008.0,0.0,1238.0,0.0,0.0,4.0,0.0,0.0,208.0,0.0,0.0,74.0,91.0,0.0,0.0,1534.0,0.0,527.4530662253509,0.0,0.0,0.0,5.0
579.0,3.0,0.0,0.0,0.0,799.0,579.0,5.0,1.0,170.0,170.0,800.0,1379.0,1379.0,413.0,0.0,3.0,275.0,275.0,201.0,1379.0,0.0,100.0,170.0,0.0,0.0,5.0,0.0,675.4845896132516,0.0,0.0,0.0,3.0
0.0,4.0,0.0,0.0,0.0,0.0,556.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,725.9990726114531,0.0,1.0,0.0,4.0
0.0,4.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.9990726114531,0.0,1.0,0.0,2.672
438.0,1.0,0.0,0.0,860.0,421.0,438.0,0.0,0.0,229.0,229.0,422.0,0.0,860.0,0.0,1.0,1.0,0.0,0.0,201.0,0.0,0.0,105.0,229.0,0.0,0.0,0.0,0.0,942.6204077297514,0.0,0.0,0.0,3.0
594.0,4.0,0.0,0.0,338.0,1220.0,594.0,86.0,1.0,40.0,40.0,1221.0,1477.0,1815.0,335.0,0.0,4.0,295.0,295.0,179.0,1477.0,0.0,109.0,40.0,0.0,0.0,86.0,0.0,485.3770896783638,0.0,0.0,0.0,3.0
575.0,6.0,0.0,0.0,90.0,1462.0,575.0,0.0,1.0,0.0,0.0,1463.0,1948.0,2038.0,389.0,0.0,6.0,389.0,389.0,186.0,1648.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,222.84333393778712,0.0,0.0,0.0,3.0
193.0,4.0,0.0,0.0,979.0,951.0,193.0,135.0,1.0,21.0,20.0,951.0,165.0,1144.0,50.0,0.0,4.0,33.0,33.0,160.0,165.0,0.0,69.0,21.0,0.0,0.0,135.0,0.0,538.6294952649821,0.0,0.0,0.0,3.0
424.0,2.0,0.0,0.0,520.0,943.0,424.0,236.0,1.0,0.0,0.0,944.0,848.0,1368.0,169.0,0.0,2.0,169.0,169.0,134.0,848.0,0.0,124.0,0.0,0.0,0.0,236.0,0.0,751.1980341163378,0.0,0.0,0.0,3.0
178.0,3.0,0.0,0.0,364.0,0.0,178.0,0.0,1.0,0.0,0.0,409.0,223.0,587.0,44.0,0.0,3.0,45.0,44.0,134.0,223.0,1.0,42.0,0.0,364.0,0.0,0.0,0.0,752.4047330006214,0.0,1.0,0.0,4.0
810.0,3.0,0.0,0.0,0.0,486.0,810.0,119.0,1.0,417.0,417.0,487.0,1297.0,1297.0,278.0,0.0,3.0,259.0,259.0,134.0,1297.0,0.0,94.0,417.0,0.0,0.0,119.0,0.0,737.2836773628131,1.0,0.0,0.0,3.0
860.0,3.0,0.0,0.0,0.0,826.0,860.0,116.0,1.0,417.0,277.0,688.0,1548.0,1548.0,309.0,0.0,3.0,309.0,309.0,134.0,1548.0,0.0,112.0,417.0,0.0,0.0,116.0,0.0,697.837452660055,0.0,0.0,0.0,3.0
364.0,3.0,0.0,0.0,364.0,0.0,551.0,0.0,0.0,230.0,4717.0,0.0,0.0,364.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,26.0,417.0,0.0,0.0,0.0,0.0,833.2694954571942,0.0,1.0,0.0,1.0
546.0,1.0,0.0,0.0,0.0,372.0,546.0,0.0,1.0,229.0,229.0,373.0,919.0,919.0,275.0,0.0,1.0,183.0,183.0,201.0,919.0,0.0,112.0,229.0,0.0,0.0,0.0,0.0,952.481963776438,0.0,0.0,0.0,1.0
286.0,4.0,0.0,0.0,297.0,498.0,286.0,0.0,1.0,50.0,50.0,500.0,489.0,786.0,146.0,0.0,4.0,97.0,97.0,189.0,489.0,1.0,47.0,50.0,297.0,0.0,0.0,0.0,627.3835070220327,0.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,134.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,1026.1149193680856,0.0,0.0,0.0,2.672
236.0,3.0,0.0,0.0,524.0,534.0,236.0,503.0,1.0,53.0,53.0,534.0,246.0,770.0,73.0,0.0,3.0,49.0,49.0,187.0,246.0,0.0,56.0,53.0,0.0,0.0,503.0,0.0,728.0795585952811,0.0,0.0,0.0,3.0
189.0,7.0,1631.0,0.0,2294.0,2125.0,189.0,0.0,1.0,0.0,0.0,2122.0,17.0,2311.0,3.0,1.0,7.0,3.0,3.0,186.0,17.0,1.0,92.0,0.0,364.0,0.0,0.0,0.0,76.66617647058824,0.0,1.0,0.0,4.0
291.0,1.0,603.0,0.0,603.0,311.0,291.0,0.0,0.0,157.0,157.0,312.0,0.0,603.0,0.0,0.0,1.0,0.0,0.0,201.0,0.0,0.0,74.0,157.0,0.0,1.0,0.0,0.0,964.315831805738,0.0,1.0,0.0,2.672
134.0,3.0,0.0,0.0,332.0,198.0,134.0,0.0,0.0,0.0,0.0,198.0,0.0,332.0,0.0,0.0,3.0,0.0,0.0,134.0,0.0,1.0,24.0,0.0,332.0,0.0,0.0,0.0,794.4807073782382,0.0,1.0,0.0,2.672
308.0,1.0,0.0,795.0,795.0,486.0,308.0,0.0,0.0,174.0,174.0,487.0,0.0,795.0,0.0,0.0,1.0,0.0,0.0,201.0,0.0,0.0,97.0,174.0,0.0,1.0,0.0,0.0,930.7865393584484,1.0,1.0,0.0,4.0
0.0,6.0,0.0,0.0,0.0,0.0,603.0,5.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,5.0,0.0,511.458222849276,0.0,0.0,0.0,2.672
134.0,3.0,0.0,0.0,364.0,230.0,134.0,0.0,0.0,0.0,0.0,230.0,0.0,364.0,0.0,0.0,3.0,0.0,0.0,134.0,0.0,1.0,26.0,0.0,364.0,0.0,0.0,0.0,787.9063360493275,0.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.1149193680856,0.0,0.0,0.0,3.0
0.0,5.0,0.0,0.0,0.0,0.0,579.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,610.1819660489733,0.0,1.0,0.0,4.0
134.0,1.0,79.0,0.0,641.0,507.0,134.0,0.0,0.0,0.0,0.0,507.0,0.0,641.0,0.0,0.0,1.0,0.0,0.0,134.0,0.0,0.0,78.0,0.0,0.0,1.0,0.0,0.0,930.7865393584484,0.0,1.0,0.0,4.0
873.0,3.0,0.0,0.0,0.0,729.0,873.0,702.0,1.0,343.0,344.0,730.0,1603.0,1603.0,480.0,0.0,3.0,321.0,320.0,201.0,1603.0,0.0,116.0,343.0,0.0,0.0,702.0,0.0,689.2907690163173,0.0,0.0,0.0,7.0
206.0,1.0,0.0,0.0,0.0,154.0,206.0,0.0,1.0,0.0,0.0,154.0,360.0,360.0,72.0,0.0,1.0,72.0,72.0,134.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,995.8728117474616,0.0,0.0,0.0,1.0
328.0,3.0,0.0,0.0,328.0,0.0,551.0,0.0,0.0,194.0,417.0,0.0,0.0,328.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,24.0,417.0,328.0,0.0,0.0,0.0,833.2694954571944,0.0,1.0,0.0,4.0
162.0,5.0,0.0,0.0,326.0,164.0,162.0,0.0,0.0,0.0,0.0,164.0,0.0,326.0,0.0,0.0,5.0,0.0,0.0,162.0,0.0,1.0,17.0,0.0,326.0,0.0,0.0,0.0,577.9675459852986,0.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.1149193680856,0.0,1.0,0.0,1.0
184.0,1.0,0.0,0.0,684.0,500.0,184.0,0.0,0.0,0.0,0.0,500.0,0.0,684.0,0.0,1.0,1.0,0.0,0.0,134.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,930.7865393584484,0.0,0.0,0.0,3.0
376.0,2.0,0.0,0.0,0.0,837.0,376.0,0.0,1.0,0.0,0.0,837.0,1213.0,1213.0,242.0,0.0,2.0,242.0,242.0,134.0,1213.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,766.3190877304244,0.0,0.0,0.0,3.0
784.0,4.0,0.0,0.0,0.0,798.0,784.0,0.0,1.0,387.0,290.0,509.0,1293.0,1293.0,387.0,0.0,4.0,258.0,258.0,209.0,1293.0,0.0,78.0,387.0,0.0,0.0,0.0,0.0,625.4111934838908,0.0,0.0,0.0,1.0
375.0,1.0,0.0,0.0,375.0,0.0,388.0,0.0,0.0,241.0,254.0,0.0,0.0,375.0,0.0,0.0,1.0,0.0,0.0,188.0,0.0,0.0,46.0,254.0,0.0,0.0,0.0,0.0,1026.1149193680856,0.0,0.0,0.0,1.0
134.0,1.0,0.0,0.0,593.0,459.0,134.0,0.0,0.0,0.0,0.0,459.0,0.0,593.0,0.0,0.0,1.0,0.0,0.0,134.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,935.388599498536,0.0,0.0,0.0,1.0
512.0,3.0,0.0,0.0,0.0,644.0,512.0,0.0,1.0,147.0,147.0,646.0,1158.0,1158.0,346.0,0.0,3.0,228.0,231.0,201.0,1158.0,0.0,84.0,147.0,0.0,0.0,0.0,0.0,705.7266963510759,0.0,0.0,0.0,3.0
0.0,1.0,0.0,0.0,0.0,0.0,509.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,1026.1149193680856,0.0,0.0,0.0,1.0
556.0,4.0,0.0,0.0,1023.0,467.0,556.0,1480.0,0.0,417.0,417.0,467.0,0.0,1023.0,0.0,0.0,4.0,0.0,0.0,178.0,0.0,0.0,61.0,417.0,0.0,0.0,1480.0,0.0,633.957878163462,0.0,0.0,0.0,3.0
656.0,4.0,603.0,0.0,896.0,559.0,656.0,1.0,1.0,453.0,454.0,560.0,320.0,1216.0,96.0,1.0,4.0,64.0,64.0,208.0,280.0,1.0,73.0,453.0,293.0,0.0,1.0,0.0,615.5496395494013,0.0,0.0,0.0,5.0
357.0,3.0,0.0,0.0,448.0,1209.0,357.0,19.0,1.0,0.0,0.0,1209.0,1118.0,1566.0,223.0,0.0,3.0,224.0,223.0,134.0,1118.0,0.0,113.0,0.0,0.0,0.0,19.0,0.0,594.6198262681756,0.0,0.0,0.0,6.0
249.0,1.0,603.0,0.0,603.0,354.0,249.0,0.0,0.0,115.0,116.0,354.0,0.0,603.0,0.0,1.0,1.0,0.0,0.0,201.0,0.0,0.0,74.0,115.0,0.0,0.0,0.0,0.0,956.42658517355,0.0,1.0,0.0,4.0
472.0,1.0,249.0,0.0,567.0,94.0,472.0,0.0,0.0,338.0,339.0,95.0,0.0,567.0,0.0,1.0,1.0,0.0,0.0,201.0,0.0,0.0,69.0,338.0,0.0,0.0,0.0,0.0,1007.0492440703496,0.0,1.0,0.0,1.0
134.0,1.0,603.0,0.0,603.0,469.0,134.0,0.0,0.0,0.0,0.0,469.0,0.0,603.0,0.0,1.0,1.0,0.0,0.0,134.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,933.41628729134,0.0,1.0,0.0,1.0
400.0,1.0,137.0,0.0,625.0,225.0,400.0,0.0,0.0,266.0,267.0,225.0,0.0,625.0,0.0,0.0,1.0,0.0,0.0,201.0,0.0,0.0,76.0,266.0,0.0,1.0,0.0,0.0,981.4091967539266,0.0,1.0,0.0,4.0
454.0,1.0,603.0,0.0,603.0,149.0,454.0,0.0,0.0,320.0,321.0,149.0,0.0,603.0,0.0,0.0,1.0,0.0,0.0,201.0,0.0,0.0,74.0,320.0,0.0,1.0,0.0,0.0,996.5302494548778,0.0,1.0,0.0,1.0
324.0,3.0,0.0,0.0,364.0,40.0,324.0,0.0,0.0,190.0,190.0,40.0,0.0,364.0,0.0,0.0,3.0,0.0,0.0,201.0,0.0,1.0,26.0,190.0,364.0,0.0,0.0,0.0,600.1942438788714,0.0,1.0,0.0,1.0
588.0,3.0,0.0,0.0,0.0,874.0,588.0,423.0,1.0,162.0,162.0,874.0,1462.0,1462.0,438.0,0.0,3.0,292.0,292.0,201.0,1462.0,0.0,106.0,162.0,0.0,0.0,423.0,0.0,1017.04183670544,0.0,0.0,0.0,3.0
134.0,1.0,0.0,0.0,712.0,578.0,134.0,93.0,0.0,0.0,0.0,578.0,0.0,712.0,0.0,0.0,1.0,0.0,0.0,134.0,0.0,0.0,87.0,0.0,0.0,1.0,93.0,0.0,902.5746462695356,0.0,0.0,0.0,3.0
435.0,4.0,0.0,0.0,435.0,0.0,556.0,0.0,0.0,296.0,417.0,0.0,0.0,435.0,0.0,0.0,4.0,0.0,0.0,18.0,0.0,1.0,26.0,417.0,435.0,0.0,0.0,0.0,567.3887590257535,0.0,1.0,0.0,4.0
154.0,1.0,0.0,0.0,0.0,0.0,164.0,0.0,1.0,0.0,0.0,0.0,154.0,154.0,20.0,0.0,1.0,31.0,30.0,124.0,154.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,660.8030424278045,0.0,0.0,0.0,1.0
222.0,1.0,0.0,0.0,222.0,0.0,551.0,0.0,0.0,88.0,417.0,0.0,0.0,222.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,27.0,417.0,222.0,0.0,0.0,0.0,660.8030424278045,0.0,1.0,0.0,1.0
273.0,3.0,0.0,0.0,273.0,0.0,416.0,0.0,0.0,139.0,283.0,0.0,0.0,273.0,0.0,0.0,3.0,0.0,0.0,58.0,0.0,1.0,20.0,282.0,273.0,0.0,0.0,0.0,580.1855594204745,0.0,1.0,0.0,4.0
278.0,4.0,0.0,0.0,194.0,603.0,278.0,0.0,1.0,2.0,2.0,604.0,688.0,882.0,139.0,0.0,4.0,137.0,137.0,141.0,688.0,1.0,53.0,2.0,194.0,0.0,0.0,0.0,869.1864162510785,0.0,1.0,0.0,4.0
755.0,8.0,0.0,0.0,0.0,0.0,755.0,28.0,1.0,417.0,2237.0,8.0,763.0,763.0,152.0,0.0,8.0,152.0,152.0,186.0,0.0,0.0,27.0,417.0,0.0,0.0,28.0,0.0,562.8884879089948,0.0,0.0,0.0,6.0
138.0,3.0,0.0,0.0,1331.0,1213.0,138.0,20.0,1.0,0.0,0.0,1213.0,20.0,1351.0,4.0,0.0,3.0,4.0,4.0,134.0,0.0,0.0,98.0,0.0,0.0,0.0,20.0,0.0,1187.1156545883723,0.0,0.0,0.0,3.0
583.0,9.0,0.0,0.0,212.0,140.0,583.0,429.0,1.0,265.0,531.0,293.0,664.0,876.0,198.0,0.0,9.0,132.0,132.0,279.0,0.0,0.0,28.0,265.0,0.0,0.0,429.0,0.0,681.8155268829191,1.0,0.0,0.0,6.0
439.0,3.0,0.0,0.0,0.0,588.0,439.0,483.0,1.0,100.0,101.0,589.0,1028.0,1028.0,305.0,0.0,3.0,206.0,205.0,201.0,1028.0,0.0,74.0,100.0,0.0,0.0,483.0,0.0,875.3136551544064,0.0,0.0,0.0,3.0
293.0,3.0,0.0,0.0,293.0,0.0,551.0,0.0,0.0,159.0,417.0,0.0,0.0,293.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,21.0,417.0,293.0,0.0,0.0,0.0,580.1855594204746,0.0,1.0,0.0,3.0
0.0,2.0,0.0,0.0,0.0,0.0,539.0,78.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0,78.0,0.0,616.3258249981953,0.0,0.0,0.0,5.0
300.0,2.0,0.0,0.0,300.0,0.0,356.0,0.0,0.0,166.0,417.0,0.0,0.0,300.0,0.0,0.0,2.0,0.0,0.0,145.0,0.0,0.0,27.0,222.0,0.0,0.0,0.0,0.0,616.3258249981952,1.0,0.0,0.0,3.0
325.0,2.0,139.0,0.0,643.0,415.0,325.0,246.0,1.0,172.0,173.0,417.0,99.0,742.0,28.0,1.0,2.0,20.0,19.0,201.0,0.0,0.0,67.0,172.0,0.0,0.0,246.0,0.0,824.7496214021988,0.0,0.0,0.0,5.0
0.0,5.0,0.0,0.0,0.0,0.0,579.0,0.0,0.0,0.0,1013.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,576.2680334900645,0.0,0.0,0.0,1.0
184.0,1.0,0.0,0.0,184.0,0.0,414.0,635.0,0.0,50.0,280.0,0.0,0.0,184.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,280.0,0.0,1.0,635.0,0.0,660.8030424278044,0.0,0.0,0.0,3.0
269.0,2.0,0.0,0.0,0.0,408.0,269.0,229.0,1.0,0.0,0.0,409.0,678.0,678.0,135.0,0.0,2.0,136.0,135.0,134.0,678.0,0.0,62.0,0.0,0.0,0.0,229.0,0.0,821.4148406702699,0.0,0.0,0.0,3.0
134.0,2.0,0.0,0.0,293.0,159.0,134.0,0.0,0.0,0.0,0.0,159.0,0.0,293.0,0.0,0.0,2.0,0.0,0.0,134.0,0.0,1.0,27.0,0.0,293.0,0.0,0.0,0.0,696.3605628221172,0.0,1.0,0.0,4.0
744.0,5.0,0.0,0.0,0.0,83.0,744.0,0.0,1.0,417.0,417.0,84.0,828.0,828.0,210.0,0.0,5.0,167.0,165.0,206.0,828.0,0.0,42.0,417.0,0.0,0.0,0.0,0.0,617.9527927463361,0.0,1.0,0.0,4.0
134.0,1.0,0.0,0.0,823.0,689.0,134.0,40.0,0.0,0.0,0.0,689.0,0.0,823.0,0.0,1.0,1.0,0.0,0.0,134.0,0.0,0.0,101.0,0.0,0.0,0.0,40.0,0.0,902.5746462695356,0.0,0.0,0.0,1.0
293.0,2.0,0.0,0.0,293.0,0.0,551.0,0.0,0.0,159.0,417.0,0.0,0.0,293.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,27.0,417.0,293.0,0.0,0.0,0.0,616.3258249981952,0.0,1.0,0.0,4.0
134.0,2.0,0.0,0.0,364.0,230.0,134.0,0.0,0.0,0.0,0.0,230.0,0.0,364.0,0.0,0.0,2.0,0.0,0.0,134.0,0.0,1.0,33.0,0.0,364.0,0.0,0.0,0.0,731.3757606134823,0.0,1.0,0.0,1.0
134.0,1.0,129.0,0.0,643.0,509.0,134.0,0.0,0.0,0.0,0.0,509.0,0.0,643.0,0.0,1.0,1.0,0.0,0.0,134.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,902.5746462695356,0.0,1.0,0.0,2.672
495.0,1.0,623.0,0.0,632.0,102.0,495.0,0.0,0.0,361.0,396.0,137.0,0.0,632.0,0.0,1.0,1.0,0.0,0.0,201.0,0.0,0.0,77.0,361.0,0.0,0.0,0.0,0.0,729.1660476572056,0.0,1.0,0.0,1.0
563.0,1.0,0.0,0.0,801.0,238.0,563.0,745.0,0.0,429.0,429.0,238.0,0.0,801.0,0.0,0.0,1.0,0.0,0.0,201.0,0.0,0.0,98.0,429.0,0.0,1.0,745.0,0.0,779.187758790462,0.0,0.0,0.0,2.0
245.0,1.0,78.0,0.0,643.0,472.0,245.0,0.0,1.0,96.0,96.0,473.0,75.0,718.0,22.0,0.0,1.0,15.0,15.0,201.0,0.0,0.0,88.0,96.0,0.0,1.0,0.0,0.0,897.5724751532567,0.0,1.0,0.0,4.0
373.0,1.0,0.0,0.0,996.0,623.0,373.0,209.0,0.0,0.0,0.0,623.0,0.0,996.0,0.0,1.0,1.0,0.0,0.0,134.0,0.0,0.0,122.0,0.0,0.0,0.0,209.0,0.0,902.5746462695356,0.0,0.0,0.0,2.0
164.0,1.0,0.0,0.0,797.0,632.0,164.0,258.0,0.0,30.0,30.0,633.0,0.0,797.0,0.0,0.0,1.0,0.0,0.0,164.0,0.0,0.0,98.0,30.0,0.0,1.0,258.0,0.0,902.5746462695356,0.0,0.0,0.0,2.0
146.0,1.0,0.0,0.0,910.0,764.0,146.0,477.0,0.0,0.0,0.0,764.0,0.0,910.0,0.0,0.0,1.0,0.0,0.0,134.0,0.0,0.0,111.0,0.0,0.0,1.0,477.0,0.0,902.5746462695356,0.0,0.0,0.0,1.0
1053.0,4.0,0.0,0.0,0.0,840.0,1053.0,84.0,1.0,386.0,386.0,841.0,1894.0,1894.0,567.0,0.0,4.0,378.0,378.0,208.0,1894.0,0.0,114.0,386.0,0.0,0.0,84.0,0.0,987.5711326195252,0.0,0.0,0.0,5.0
260.0,1.0,0.0,0.0,260.0,0.0,551.0,0.0,0.0,126.0,417.0,0.0,0.0,260.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,417.0,0.0,0.0,0.0,0.0,660.8030424278045,0.0,0.0,0.0,1.0
506.0,5.0,0.0,0.0,506.0,0.0,579.0,0.0,0.0,344.0,417.0,0.0,0.0,506.0,0.0,0.0,5.0,0.0,0.0,89.0,0.0,1.0,26.0,417.0,506.0,0.0,0.0,0.0,576.2680334900645,0.0,1.0,0.0,4.0
197.0,2.0,0.0,0.0,917.0,719.0,197.0,111.0,0.0,63.0,63.0,720.0,0.0,917.0,0.0,1.0,2.0,0.0,0.0,197.0,0.0,1.0,83.0,63.0,123.0,0.0,111.0,0.0,976.4821451996052,0.0,1.0,0.0,2.0
175.0,2.0,623.0,0.0,845.0,669.0,175.0,0.0,0.0,41.0,41.0,670.0,0.0,845.0,0.0,1.0,2.0,0.0,0.0,175.0,0.0,1.0,77.0,41.0,222.0,0.0,0.0,0.0,951.4712896465554,0.0,1.0,0.0,1.0
417.0,2.0,0.0,0.0,377.0,0.0,559.0,0.0,1.0,275.0,417.0,0.0,40.0,417.0,0.0,0.0,2.0,8.0,8.0,0.0,0.0,0.0,38.0,417.0,0.0,0.0,0.0,0.0,616.3258249981952,0.0,0.0,0.0,3.0
337.0,3.0,163.0,0.0,643.0,305.0,337.0,0.0,0.0,203.0,458.0,306.0,0.0,643.0,0.0,1.0,3.0,0.0,0.0,201.0,0.0,0.0,46.0,203.0,0.0,0.0,0.0,0.0,733.5854735699609,0.0,0.0,0.0,1.0
603.0,8.0,0.0,0.0,1195.0,592.0,603.0,748.0,0.0,417.0,417.0,592.0,0.0,1195.0,0.0,0.0,8.0,0.0,0.0,186.0,0.0,0.0,43.0,417.0,0.0,0.0,748.0,0.0,856.3491932858049,0.0,0.0,0.0,3.0
254.0,2.0,0.0,0.0,293.0,641.0,254.0,0.0,1.0,0.0,0.0,641.0,602.0,895.0,120.0,0.0,2.0,120.0,120.0,134.0,602.0,1.0,81.0,0.0,293.0,0.0,0.0,0.0,936.4647762990016,0.0,1.0,0.0,4.0
293.0,2.0,0.0,0.0,293.0,0.0,359.0,0.0,0.0,159.0,225.0,0.0,0.0,293.0,0.0,0.0,2.0,0.0,0.0,135.0,0.0,1.0,27.0,225.0,293.0,0.0,0.0,0.0,616.3258249981953,0.0,1.0,0.0,1.0
134.0,1.0,440.0,0.0,643.0,509.0,134.0,0.0,0.0,0.0,0.0,509.0,0.0,643.0,0.0,1.0,1.0,0.0,0.0,134.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,902.5746462695356,0.0,1.0,0.0,1.0
387.0,1.0,0.0,0.0,0.0,128.0,387.0,0.0,1.0,150.0,150.0,128.0,515.0,515.0,155.0,0.0,1.0,103.0,103.0,201.0,515.0,0.0,63.0,150.0,0.0,0.0,0.0,0.0,724.1638765219485,0.0,0.0,0.0,1.0
